DATA,DATE,OPEN,HIGH,LOW,PREV_CLOSE,LTP,CLOSE,VWAP,52W_H,52W_L,VOLUME,VALUE,NO_OF__TRADES,DAILY_RETURN,MA_7,MA_14,MA_30,VOLATILITY,VOLUME_CHANGE
2025-11-07,2025-11-07,177.0,182.25,175.01,177.27,181.5,181.37,179.19,186.94,122.62,19165876,"3,43,44,11,842.58",123190,0.023128560952219823,181.8542857142857,178.35714285714286,174.7466666666667,0.015481029570383449,-0.19010140827596123
2025-11-10,2025-11-10,182.03,182.51,180.2,181.37,181.5,181.48,181.48,186.94,122.62,18376132,"3,33,49,29,236.83",148991,0.0006064950102000477,181.3242857142857,179.01857142857145,175.04066666666665,0.013151330410085609,-0.041205734608739
2025-11-11,2025-11-11,182.9,182.9,179.02,181.48,181.1,181.04,180.7,186.94,122.62,14109340,"2,54,96,26,090.32",121889,-0.0024245095878333567,180.85142857142858,179.66785714285717,175.32933333333332,0.013129426373219701,-0.2321920630522245
2025-11-12,2025-11-12,181.44,182.15,178.0,181.04,178.7,178.61,179.57,186.94,122.62,19037263,"3,41,85,08,992.03",143638,-0.013422448077772708,180.24714285714285,180.0842857142857,175.703,0.013645356230191688,0.3492667268631984
2025-11-13,2025-11-13,184.0,184.0,175.1,178.61,176.55,176.65,179.35,186.94,122.62,82083661,"14,72,20,85,938.16",302852,-0.010973629695985698,179.38714285714286,180.26214285714286,175.9586666666667,0.01388558774285059,3.311736461275972
2025-11-14,2025-11-14,177.52,177.7,172.12,176.65,174.0,174.26,173.94,186.94,122.62,38345500,"6,66,99,35,058.64",213625,-0.013529578262100328,178.66857142857143,180.24928571428572,176.14166666666668,0.013169978992720986,-0.5328485653192296
2025-11-17,2025-11-17,175.13,175.25,172.62,174.26,173.4,173.17,173.36,186.94,122.62,28204282,"4,88,95,08,467.17",151929,-0.006255021232640878,178.08285714285714,179.99999999999997,176.33033333333333,0.012840128775912648,-0.2644695727008385
2025-11-18,2025-11-18,172.4,173.12,170.55,173.17,172.44,172.45,171.82,186.94,122.62,34278387,"5,88,97,58,002.57",126450,-0.004157764046890278,176.8085714285714,179.33142857142857,176.30499999999998,0.005581354170134864,0.2153610930425387
2025-11-19,2025-11-19,172.45,173.9,172.06,172.45,173.2,173.21,173.0,186.94,122.62,19621610,"3,39,46,14,826.66",114117,0.004407074514352072,175.62714285714284,178.47571428571428,176.41,0.006562062108123033,-0.4275807085088339
2025-11-20,2025-11-20,174.1,174.36,172.26,173.21,172.4,172.46,172.93,186.94,122.62,15968891,"2,76,15,58,163.58",120735,-0.004330004041337099,174.40142857142857,177.62642857142856,176.44433333333333,0.0063963342564443346,-0.18615796563075104
2025-11-21,2025-11-21,171.8,171.9,167.7,172.46,168.0,168.0,169.39,186.94,122.62,28412865,"4,81,29,79,005.91",143970,-0.025861069233445444,172.8857142857143,176.5664285714286,176.31300000000002,0.009491161645678729,0.7792635067770204
2025-11-24,2025-11-24,168.0,168.38,165.18,168.0,165.5,165.36,166.04,186.94,122.62,31202769,"5,18,08,90,017.52",133342,-0.01571428571428568,171.27285714285713,175.32999999999998,175.94433333333333,0.009845337883325618,0.09819157624547903
2025-11-25,2025-11-25,166.0,167.27,165.08,165.36,166.16,166.33,166.29,186.94,122.62,19983310,"3,32,29,47,224.57",148206,0.005865989356555357,170.14000000000001,174.40428571428575,175.6933333333333,0.011119416591178743,-0.3595661333774576
2025-11-26,2025-11-26,167.0,169.95,166.9,166.33,169.59,169.67,169.26,186.94,122.62,15044796,"2,54,64,29,211.91",108996,0.02008056273672798,169.64000000000001,173.86142857142858,175.58133333333333,0.015018521111309453,-0.2471319315969176
2025-11-27,2025-11-27,170.45,171.0,167.18,169.67,168.1,168.13,168.71,186.94,122.62,17546627,"2,96,02,71,021.31",129556,-0.009076442506041116,169.02285714285716,172.91571428571427,175.50199999999998,0.015205678689865991,0.1662921185504942
2025-11-28,2025-11-28,168.13,169.0,167.29,168.13,168.14,167.96,168.06,186.94,122.62,11975539,"2,01,26,26,665.65",107176,-0.0010111223458038054,168.27285714285716,171.95000000000002,175.326,0.014869187449434645,-0.3175019335625018
2025-12-01,2025-12-01,169.0,169.65,167.7,167.96,168.6,168.63,168.56,186.94,122.62,11758473,"1,98,19,77,612.27",122675,0.00398904501071673,167.72571428571428,171.0635714285714,175.147,0.015194569523701875,-0.018125781227884552
2025-12-02,2025-12-02,168.43,168.85,167.0,168.63,167.89,167.78,167.8,186.94,122.62,15355023,"2,57,65,40,329.95",154239,-0.005040621478977658,167.6942857142857,170.29,174.99899999999997,0.011613100644966814,0.3058687977597092
2025-12-03,2025-12-03,167.78,167.99,165.0,167.78,166.85,166.92,166.32,186.94,122.62,18873943,"3,13,91,82,867.65",144843,-0.005125759923709672,167.91714285714286,169.595,174.83133333333333,0.009791545199777919,0.22917061081575718
2025-12-04,2025-12-04,167.8,167.97,166.2,166.92,166.9,166.77,166.93,186.94,122.62,11419966,"1,90,63,90,648.70",122230,-0.0008986340762040523,167.98000000000002,169.05999999999997,174.631,0.009607452847973433,-0.3949348050908069
2025-12-05,2025-12-05,167.0,167.65,165.0,166.77,167.39,167.11,165.82,186.94,122.62,33500436,"5,55,50,23,660.21",119942,0.0020387359836901986,167.6142857142857,168.62714285714287,174.39600000000002,0.004532879657599286,1.9334969999035025
2025-12-08,2025-12-08,167.09,168.2,163.0,167.11,163.5,163.47,164.74,186.94,122.62,15772400,"2,59,83,40,828.31",143653,-0.02178205972114189,166.9485714285714,167.9857142857143,174.03033333333332,0.008538059895939358,-0.5291882171324576
2025-12-09,2025-12-09,163.39,163.39,160.06,163.47,160.99,160.67,161.41,186.94,122.62,25766371,"4,15,89,39,007.31",206014,-0.017128525111641313,165.90714285714284,167.08999999999997,173.49733333333333,0.009699539626330494,0.6336366691182065
2025-12-10,2025-12-10,161.0,163.68,160.81,160.67,162.0,162.23,162.27,186.94,122.62,22537548,"3,65,72,31,933.78",199408,0.009709342129831322,164.99285714285716,166.3592857142857,172.84466666666668,0.010878095265305723,-0.12531151554093511
2025-12-11,2025-12-11,163.5,166.66,163.17,162.23,166.4,166.38,164.96,186.94,122.62,32603566,"5,37,82,33,256.81",175721,0.025580965296184477,164.79285714285714,166.2435714285714,172.21766666666664,0.01601808711390868,0.446633236233152
2025-12-12,2025-12-12,167.6,172.5,167.4,166.38,172.0,171.89,170.7,186.94,122.62,41130927,"7,02,09,42,884.67",331595,0.03311696117321783,165.50285714285715,166.71,171.80233333333337,0.020347445350488325,0.2615468810988344
2025-12-15,2025-12-15,170.95,173.17,170.5,171.89,172.7,172.87,172.45,186.94,122.62,23254201,"4,01,02,73,717.67",250886,0.005701320612019334,166.3742857142857,167.17714285714283,171.47,0.02021473929168024,-0.43462978600020374
2025-12-16,2025-12-16,172.7,172.7,169.25,172.87,169.8,169.83,170.21,186.94,122.62,22981935,"3,91,18,60,834.36",203504,-0.017585468849424357,166.76285714285714,167.18857142857146,171.042,0.022025265833335715,-0.0117082500490987
2025-12-17,2025-12-17,170.09,171.3,169.66,169.83,170.29,170.34,170.28,186.94,122.62,11624504,"1,97,93,64,368.97",133540,0.0030030030030030463,167.74428571428572,167.34642857142856,170.74366666666668,0.01929056175015201,-0.4941895014497256
2025-12-18,2025-12-18,169.92,170.45,167.56,170.34,167.95,168.12,169.05,186.94,122.62,13152378,"2,22,33,52,193.86",129480,-0.013032758013384993,168.80857142857144,167.35785714285717,170.43866666666665,0.018516704574912807,0.1314356294255652
2025-12-19,2025-12-19,169.15,169.62,167.83,168.12,168.8,168.69,168.6,186.94,122.62,28448892,"4,79,64,27,579.50",145333,0.0033904354032834316,169.73142857142855,167.36214285714283,170.016,0.018496256132448936,1.16302268684796
2025-12-22,2025-12-22,169.04,171.46,169.0,168.69,169.06,169.22,170.0,186.94,122.62,23729300,"4,03,40,06,284.29",168942,0.0031418578457524937,170.13714285714286,167.465,169.60733333333334,0.01629820721933989,-0.165897216664888
2025-12-23,2025-12-23,169.35,171.35,169.25,169.22,170.82,170.9,170.54,186.94,122.62,17348078,"2,95,85,38,412.04",129321,0.00992790450301384,169.99571428571429,167.74928571428572,169.26933333333332,0.010298100183859668,-0.26891741433586325
2025-12-24,2025-12-24,171.35,171.65,169.67,170.9,169.89,170.07,170.67,186.94,122.62,17430406,"2,97,48,33,228.87",100506,-0.004856641310708065,169.5957142857143,167.98499999999999,168.98466666666667,0.009958340841773976,0.0047456553976756854
2025-12-26,2025-12-26,169.89,169.9,167.82,170.07,169.05,169.12,168.71,186.94,122.62,16904834,"2,85,20,49,160.84",114915,-0.0055859352031515375,169.49428571428572,168.12857142857143,168.73366666666666,0.007651693207686475,-0.030152596560286682
2025-12-29,2025-12-29,169.51,174.13,169.29,169.12,172.3,172.3,172.74,186.94,122.62,48001907,"8,29,16,44,748.20",201065,0.018803216650898902,169.77428571428572,168.75928571428568,168.66833333333335,0.010632354117787617,1.8395373181422543
2025-12-30,2025-12-30,172.78,176.35,170.8,172.3,175.68,175.8,174.36,186.94,122.62,33741158,"5,88,31,71,811.78",211409,0.02031340684852001,170.87142857142857,169.84,168.75599999999997,0.01040753260320141,-0.2970871344757199
2025-12-31,2025-12-31,180.0,181.4,178.5,175.8,179.93,180.08,180.1,186.94,122.62,50897201,"9,16,63,55,732.62",394423,0.02434584755403879,172.49857142857144,171.115,169.01033333333334,0.012234939091407231,0.508460409094436
2026-01-01,2026-01-01,180.6,182.2,180.2,180.08,181.74,181.89,181.32,186.94,122.62,21507757,"3,89,98,81,548.82",139910,0.01005108840515323,174.30857142857144,172.22285714285712,169.29966666666667,0.011916588860358004,-0.5774275092259002
